Index,S_ID,S_Abbrev,Structure_Method,R_ID,R_Abbrev,Reasoning_Method,P_ID,P_Abbrev,Presentation_Method,Problem_Types,Output_Types,Avg_Complexity,Avg_Domain_Specificity
252,3,S3,System Dynamics,25,R25,Counterfactual Analysis,12,P12,Case Study,complex,narrative,2.33,0.37
253,3,S3,System Dynamics,25,R25,Counterfactual Analysis,15,P15,Dialogue,complex,narrative,2.33,0.37
254,3,S3,System Dynamics,25,R25,Counterfactual Analysis,22,P22,Infographic,complex,narrative,2.00,0.37
255,3,S3,System Dynamics,25,R25,Counterfactual Analysis,28,P28,Slide Deck,complex,narrative,2.00,0.33
256,3,S3,System Dynamics,25,R25,Counterfactual Analysis,30,P30,Video,complex,narrative,2.33,0.37
257,3,S3,System Dynamics,25,R25,Counterfactual Analysis,33,P33,Narrative Synthesis,complex,narrative,2.33,0.33
258,3,S3,System Dynamics,25,R25,Counterfactual Analysis,34,P34,Scenario Narrative,complex,narrative,2.33,0.37
259,3,S3,System Dynamics,25,R25,Counterfactual Analysis,35,P35,Dialogue Format,complex,narrative,2.33,0.37
260,3,S3,System Dynamics,25,R25,Counterfactual Analysis,36,P36,Metaphorical Explanation,complex,narrative,2.33,0.37
261,3,S3,System Dynamics,26,R26,Pre-mortem Analysis,6,P6,Memo,complex,qualitative,2.00,0.30
262,3,S3,System Dynamics,26,R26,Pre-mortem Analysis,8,P8,Technical Report,complex,qualitative,2.33,0.30
263,3,S3,System Dynamics,26,R26,Pre-mortem Analysis,10,P10,White Paper,complex,qualitative,2.33,0.33
264,3,S3,System Dynamics,26,R26,Pre-mortem Analysis,11,P11,Academic Paper,complex,qualitative,2.67,0.33
265,3,S3,System Dynamics,26,R26,Pre-mortem Analysis,12,P12,Case Study,complex,qualitative,2.33,0.33
266,3,S3,System Dynamics,26,R26,Pre-mortem Analysis,15,P15,Dialogue,complex,qualitative,2.33,0.33
267,3,S3,System Dynamics,26,R26,Pre-mortem Analysis,33,P33,Narrative Synthesis,complex,qualitative,2.33,0.30
268,3,S3,System Dynamics,26,R26,Pre-mortem Analysis,35,P35,Dialogue Format,complex,qualitative,2.33,0.33
269,3,S3,System Dynamics,28,R28,Red Team/Blue Team,7,P7,Executive Summary,complex,comparative,2.00,0.37
270,3,S3,System Dynamics,28,R28,Red Team/Blue Team,9,P9,Policy Brief,complex,comparative,2.33,0.43
271,3,S3,System Dynamics,28,R28,Red Team/Blue Team,16,P16,Comparative Table,complex,comparative,2.00,0.37
272,3,S3,System Dynamics,28,R28,Red Team/Blue Team,17,P17,Decision Matrix,complex,comparative,2.00,0.40
273,3,S3,System Dynamics,31,R31,Critical Thinking,6,P6,Memo,complex,qualitative,2.00,0.30
274,3,S3,System Dynamics,31,R31,Critical Thinking,8,P8,Technical Report,complex,qualitative,2.33,0.30
275,3,S3,System Dynamics,31,R31,Critical Thinking,10,P10,White Paper,complex,qualitative,2.33,0.33
276,3,S3,System Dynamics,31,R31,Critical Thinking,11,P11,Academic Paper,complex,qualitative,2.67,0.33
277,3,S3,System Dynamics,31,R31,Critical Thinking,12,P12,Case Study,complex,qualitative,2.33,0.33
278,3,S3,System Dynamics,31,R31,Critical Thinking,15,P15,Dialogue,complex,qualitative,2.33,0.33
279,3,S3,System Dynamics,31,R31,Critical Thinking,33,P33,Narrative Synthesis,complex,qualitative,2.33,0.30
280,3,S3,System Dynamics,31,R31,Critical Thinking,35,P35,Dialogue Format,complex,qualitative,2.33,0.33
281,3,S3,System Dynamics,36,R36,Delphi Method,6,P6,Memo,complex,qualitative,2.00,0.37
282,3,S3,System Dynamics,36,R36,Delphi Method,8,P8,Technical Report,complex,qualitative,2.33,0.37
283,3,S3,System Dynamics,36,R36,Delphi Method,10,P10,White Paper,complex,qualitative,2.33,0.40
284,3,S3,System Dynamics,36,R36,Delphi Method,11,P11,Academic Paper,complex,qualitative,2.67,0.40
285,3,S3,System Dynamics,36,R36,Delphi Method,12,P12,Case Study,complex,qualitative,2.33,0.40
286,3,S3,System Dynamics,36,R36,Delphi Method,15,P15,Dialogue,complex,qualitative,2.33,0.40
287,3,S3,System Dynamics,36,R36,Delphi Method,33,P33,Narrative Synthesis,complex,qualitative,2.33,0.37
288,3,S3,System Dynamics,36,R36,Delphi Method,35,P35,Dialogue Format,complex,qualitative,2.33,0.40
289,3,S3,System Dynamics,38,R38,Six Thinking Hats,6,P6,Memo,complex,qualitative,1.67,0.33
290,3,S3,System Dynamics,38,R38,Six Thinking Hats,8,P8,Technical Report,complex,qualitative,2.00,0.33
291,3,S3,System Dynamics,38,R38,Six Thinking Hats,10,P10,White Paper,complex,qualitative,2.00,0.37
292,3,S3,System Dynamics,38,R38,Six Thinking Hats,11,P11,Academic Paper,complex,qualitative,2.33,0.37
293,3,S3,System Dynamics,38,R38,Six Thinking Hats,12,P12,Case Study,complex,qualitative,2.00,0.37
294,3,S3,System Dynamics,38,R38,Six Thinking Hats,15,P15,Dialogue,complex,qualitative,2.00,0.37
295,3,S3,System Dynamics,38,R38,Six Thinking Hats,33,P33,Narrative Synthesis,complex,qualitative,2.00,0.33
296,3,S3,System Dynamics,38,R38,Six Thinking Hats,35,P35,Dialogue Format,complex,qualitative,2.00,0.37
297,4,S4,Viable System Model,1,R1,Deductive Reasoning,1,P1,Cornell Notes,complicated,conceptual,1.67,0.40
298,4,S4,Viable System Model,1,R1,Deductive Reasoning,2,P2,SQ3R,complicated,conceptual,1.67,0.43
299,4,S4,Viable System Model,1,R1,Deductive Reasoning,3,P3,CODE (Second Brain),complicated,conceptual,2.00,0.40
300,4,S4,Viable System Model,1,R1,Deductive Reasoning,4,P4,Progressive Summarization,complicated,conceptual,2.00,0.40
301,4,S4,Viable System Model,1,R1,Deductive Reasoning,6,P6,Memo,complicated,conceptual,1.67,0.33
302,4,S4,Viable System Model,1,R1,Deductive Reasoning,7,P7,Executive Summary,complicated,conceptual,1.67,0.33
303,4,S4,Viable System Model,1,R1,Deductive Reasoning,10,P10,White Paper,complicated,conceptual,2.00,0.37
304,4,S4,Viable System Model,1,R1,Deductive Reasoning,14,P14,FAQ,complicated,conceptual,1.67,0.33
305,4,S4,Viable System Model,1,R1,Deductive Reasoning,25,P25,Mind Map,complicated,conceptual,1.67,0.33
306,4,S4,Viable System Model,1,R1,Deductive Reasoning,28,P28,Slide Deck,complicated,conceptual,1.67,0.33
307,4,S4,Viable System Model,1,R1,Deductive Reasoning,36,P36,Metaphorical Explanation,complicated,conceptual,2.00,0.37
308,4,S4,Viable System Model,2,R2,Inductive Reasoning,6,P6,Memo,complicated,qualitative,2.00,0.33
309,4,S4,Viable System Model,2,R2,Inductive Reasoning,8,P8,Technical Report,complicated,qualitative,2.33,0.33
310,4,S4,Viable System Model,2,R2,Inductive Reasoning,10,P10,White Paper,complicated,qualitative,2.33,0.37
311,4,S4,Viable System Model,2,R2,Inductive Reasoning,11,P11,Academic Paper,complicated,qualitative,2.67,0.37
312,4,S4,Viable System Model,2,R2,Inductive Reasoning,12,P12,Case Study,complicated,qualitative,2.33,0.37
313,4,S4,Viable System Model,2,R2,Inductive Reasoning,15,P15,Dialogue,complicated,qualitative,2.33,0.37
314,4,S4,Viable System Model,2,R2,Inductive Reasoning,33,P33,Narrative Synthesis,complicated,qualitative,2.33,0.33
315,4,S4,Viable System Model,2,R2,Inductive Reasoning,35,P35,Dialogue Format,complicated,qualitative,2.33,0.37
316,4,S4,Viable System Model,3,R3,Abductive Reasoning,1,P1,Cornell Notes,complex; complicated,conceptual,2.00,0.43
317,4,S4,Viable System Model,3,R3,Abductive Reasoning,2,P2,SQ3R,complex; complicated,conceptual,2.00,0.47
318,4,S4,Viable System Model,3,R3,Abductive Reasoning,3,P3,CODE (Second Brain),complex; complicated,conceptual,2.33,0.43
319,4,S4,Viable System Model,3,R3,Abductive Reasoning,4,P4,Progressive Summarization,complex; complicated,conceptual,2.33,0.43
320,4,S4,Viable System Model,3,R3,Abductive Reasoning,6,P6,Memo,complex; complicated,conceptual,2.00,0.37
321,4,S4,Viable System Model,3,R3,Abductive Reasoning,7,P7,Executive Summary,complex; complicated,conceptual,2.00,0.37
322,4,S4,Viable System Model,3,R3,Abductive Reasoning,10,P10,White Paper,complex; complicated,conceptual,2.33,0.40
323,4,S4,Viable System Model,3,R3,Abductive Reasoning,14,P14,FAQ,complex; complicated,conceptual,2.00,0.37
324,4,S4,Viable System Model,3,R3,Abductive Reasoning,25,P25,Mind Map,complex; complicated,conceptual,2.00,0.37
325,4,S4,Viable System Model,3,R3,Abductive Reasoning,28,P28,Slide Deck,complex; complicated,conceptual,2.00,0.37
326,4,S4,Viable System Model,3,R3,Abductive Reasoning,36,P36,Metaphorical Explanation,complex; complicated,conceptual,2.33,0.40
327,4,S4,Viable System Model,4,R4,Root Cause Analysis,1,P1,Cornell Notes,complicated,conceptual,2.00,0.43
328,4,S4,Viable System Model,4,R4,Root Cause Analysis,2,P2,SQ3R,complicated,conceptual,2.00,0.47
329,4,S4,Viable System Model,4,R4,Root Cause Analysis,3,P3,CODE (Second Brain),complicated,conceptual,2.33,0.43
330,4,S4,Viable System Model,4,R4,Root Cause Analysis,4,P4,Progressive Summarization,complicated,conceptual,2.33,0.43
331,4,S4,Viable System Model,4,R4,Root Cause Analysis,6,P6,Memo,complicated,conceptual,2.00,0.37
332,4,S4,Viable System Model,4,R4,Root Cause Analysis,7,P7,Executive Summary,complicated,conceptual,2.00,0.37
333,4,S4,Viable System Model,4,R4,Root Cause Analysis,10,P10,White Paper,complicated,conceptual,2.33,0.40
334,4,S4,Viable System Model,4,R4,Root Cause Analysis,14,P14,FAQ,complicated,conceptual,2.00,0.37
335,4,S4,Viable System Model,4,R4,Root Cause Analysis,25,P25,Mind Map,complicated,conceptual,2.00,0.37
336,4,S4,Viable System Model,4,R4,Root Cause Analysis,28,P28,Slide Deck,complicated,conceptual,2.00,0.37
337,4,S4,Viable System Model,4,R4,Root Cause Analysis,36,P36,Metaphorical Explanation,complicated,conceptual,2.33,0.40
338,4,S4,Viable System Model,5,R5,A3 Problem Solving,18,P18,Causal Diagram,complicated,visual,2.33,0.47
339,4,S4,Viable System Model,5,R5,A3 Problem Solving,19,P19,Flowchart,complicated,visual,2.00,0.43
340,4,S4,Viable System Model,5,R5,A3 Problem Solving,20,P20,Gantt Chart,complicated,visual,2.00,0.50
341,4,S4,Viable System Model,5,R5,A3 Problem Solving,21,P21,Dashboard,complicated,visual,2.33,0.47
342,4,S4,Viable System Model,5,R5,A3 Problem Solving,22,P22,Infographic,complicated,visual,2.00,0.47
343,4,S4,Viable System Model,5,R5,A3 Problem Solving,23,P23,Systems Diagram,complicated,visual,2.33,0.50
344,4,S4,Viable System Model,5,R5,A3 Problem Solving,24,P24,Network Graph,complicated,visual,2.33,0.50
345,4,S4,Viable System Model,5,R5,A3 Problem Solving,25,P25,Mind Map,complicated,visual,2.00,0.43
346,4,S4,Viable System Model,5,R5,A3 Problem Solving,26,P26,Timeline,complicated,visual,2.00,0.43
347,4,S4,Viable System Model,5,R5,A3 Problem Solving,27,P27,Fishbone Diagram,complicated,visual,2.00,0.50
348,4,S4,Viable System Model,5,R5,A3 Problem Solving,28,P28,Slide Deck,complicated,visual,2.00,0.43
349,4,S4,Viable System Model,5,R5,A3 Problem Solving,29,P29,Interactive Visualization,complicated,visual,2.67,0.50
350,4,S4,Viable System Model,5,R5,A3 Problem Solving,30,P30,Video,complicated,visual,2.33,0.47
351,4,S4,Viable System Model,5,R5,A3 Problem Solving,31,P31,Simulation,complicated,visual,2.67,0.53
352,4,S4,Viable System Model,6,R6,8D Problem Solving,5,P5,Checklist,complicated,sequential,2.00,0.50
353,4,S4,Viable System Model,6,R6,8D Problem Solving,8,P8,Technical Report,complicated,sequential,2.33,0.47
354,4,S4,Viable System Model,6,R6,8D Problem Solving,13,P13,Tutorial,complicated,sequential,2.00,0.50
355,4,S4,Viable System Model,6,R6,8D Problem Solving,19,P19,Flowchart,complicated,sequential,2.00,0.47
356,4,S4,Viable System Model,6,R6,8D Problem Solving,20,P20,Gantt Chart,complicated,sequential,2.00,0.53
357,4,S4,Viable System Model,6,R6,8D Problem Solving,26,P26,Timeline,complicated,sequential,2.00,0.47
358,4,S4,Viable System Model,6,R6,8D Problem Solving,32,P32,Annotated Code,complicated,sequential,2.33,0.60
359,4,S4,Viable System Model,7,R7,TRIZ,1,P1,Cornell Notes,complicated,conceptual,2.33,0.50
360,4,S4,Viable System Model,7,R7,TRIZ,2,P2,SQ3R,complicated,conceptual,2.33,0.53
361,4,S4,Viable System Model,7,R7,TRIZ,3,P3,CODE (Second Brain),complicated,conceptual,2.67,0.50
362,4,S4,Viable System Model,7,R7,TRIZ,4,P4,Progressive Summarization,complicated,conceptual,2.67,0.50
363,4,S4,Viable System Model,7,R7,TRIZ,6,P6,Memo,complicated,conceptual,2.33,0.43
364,4,S4,Viable System Model,7,R7,TRIZ,7,P7,Executive Summary,complicated,conceptual,2.33,0.43
365,4,S4,Viable System Model,7,R7,TRIZ,10,P10,White Paper,complicated,conceptual,2.67,0.47
366,4,S4,Viable System Model,7,R7,TRIZ,14,P14,FAQ,complicated,conceptual,2.33,0.43
367,4,S4,Viable System Model,7,R7,TRIZ,25,P25,Mind Map,complicated,conceptual,2.33,0.43
368,4,S4,Viable System Model,7,R7,TRIZ,28,P28,Slide Deck,complicated,conceptual,2.33,0.43
369,4,S4,Viable System Model,7,R7,TRIZ,36,P36,Metaphorical Explanation,complicated,conceptual,2.67,0.47
370,4,S4,Viable System Model,8,R8,Design Thinking,5,P5,Checklist,complex,sequential,2.00,0.40
371,4,S4,Viable System Model,8,R8,Design Thinking,6,P6,Memo,complex,qualitative,2.00,0.37
372,4,S4,Viable System Model,8,R8,Design Thinking,8,P8,Technical Report,complex,qualitative; sequential,2.33,0.37
373,4,S4,Viable System Model,8,R8,Design Thinking,10,P10,White Paper,complex,qualitative,2.33,0.40
374,4,S4,Viable System Model,8,R8,Design Thinking,11,P11,Academic Paper,complex,qualitative,2.67,0.40
375,4,S4,Viable System Model,8,R8,Design Thinking,12,P12,Case Study,complex,qualitative,2.33,0.40
376,4,S4,Viable System Model,8,R8,Design Thinking,13,P13,Tutorial,complex,sequential,2.00,0.40
377,4,S4,Viable System Model,8,R8,Design Thinking,15,P15,Dialogue,complex,qualitative,2.33,0.40
378,4,S4,Viable System Model,8,R8,Design Thinking,19,P19,Flowchart,complex,sequential,2.00,0.37
379,4,S4,Viable System Model,8,R8,Design Thinking,20,P20,Gantt Chart,complex,sequential,2.00,0.43
380,4,S4,Viable System Model,8,R8,Design Thinking,26,P26,Timeline,complex,sequential,2.00,0.37
381,4,S4,Viable System Model,8,R8,Design Thinking,32,P32,Annotated Code,complex,sequential,2.33,0.50
382,4,S4,Viable System Model,8,R8,Design Thinking,33,P33,Narrative Synthesis,complex,qualitative,2.33,0.37
383,4,S4,Viable System Model,8,R8,Design Thinking,35,P35,Dialogue Format,complex,qualitative,2.33,0.40
384,4,S4,Viable System Model,9,R9,OODA Loop,5,P5,Checklist,complex; complicated,sequential,2.00,0.43
385,4,S4,Viable System Model,9,R9,OODA Loop,8,P8,Technical Report,complex; complicated,sequential,2.33,0.40
386,4,S4,Viable System Model,9,R9,OODA Loop,13,P13,Tutorial,complex; complicated,sequential,2.00,0.43
387,4,S4,Viable System Model,9,R9,OODA Loop,19,P19,Flowchart,complex; complicated,sequential,2.00,0.40
388,4,S4,Viable System Model,9,R9,OODA Loop,20,P20,Gantt Chart,complex; complicated,sequential,2.00,0.47
389,4,S4,Viable System Model,9,R9,OODA Loop,26,P26,Timeline,complex; complicated,sequential,2.00,0.40
390,4,S4,Viable System Model,9,R9,OODA Loop,32,P32,Annotated Code,complex; complicated,sequential,2.33,0.53
391,4,S4,Viable System Model,10,R10,PDCA,5,P5,Checklist,complicated,sequential,1.67,0.40
392,4,S4,Viable System Model,10,R10,PDCA,8,P8,Technical Report,complicated,sequential,2.00,0.37
393,4,S4,Viable System Model,10,R10,PDCA,13,P13,Tutorial,complicated,sequential,1.67,0.40
394,4,S4,Viable System Model,10,R10,PDCA,19,P19,Flowchart,complicated,sequential,1.67,0.37
395,4,S4,Viable System Model,10,R10,PDCA,20,P20,Gantt Chart,complicated,sequential,1.67,0.43
396,4,S4,Viable System Model,10,R10,PDCA,26,P26,Timeline,complicated,sequential,1.67,0.37
397,4,S4,Viable System Model,10,R10,PDCA,32,P32,Annotated Code,complicated,sequential,2.00,0.50
398,4,S4,Viable System Model,11,R11,GROW Model,5,P5,Checklist,complicated,sequential,1.67,0.47
399,4,S4,Viable System Model,11,R11,GROW Model,8,P8,Technical Report,complicated,sequential,2.00,0.43
400,4,S4,Viable System Model,11,R11,GROW Model,13,P13,Tutorial,complicated,sequential,1.67,0.47
401,4,S4,Viable System Model,11,R11,GROW Model,19,P19,Flowchart,complicated,sequential,1.67,0.43
402,4,S4,Viable System Model,11,R11,GROW Model,20,P20,Gantt Chart,complicated,sequential,1.67,0.50
403,4,S4,Viable System Model,11,R11,GROW Model,26,P26,Timeline,complicated,sequential,1.67,0.43
404,4,S4,Viable System Model,11,R11,GROW Model,32,P32,Annotated Code,complicated,sequential,2.00,0.57
405,4,S4,Viable System Model,12,R12,Scientific Method,5,P5,Checklist,complex; complicated,sequential,2.00,0.37
406,4,S4,Viable System Model,12,R12,Scientific Method,8,P8,Technical Report,complex; complicated,sequential,2.33,0.33
407,4,S4,Viable System Model,12,R12,Scientific Method,13,P13,Tutorial,complex; complicated,sequential,2.00,0.37
408,4,S4,Viable System Model,12,R12,Scientific Method,19,P19,Flowchart,complex; complicated,sequential,2.00,0.33
409,4,S4,Viable System Model,12,R12,Scientific Method,20,P20,Gantt Chart,complex; complicated,sequential,2.00,0.40
410,4,S4,Viable System Model,12,R12,Scientific Method,26,P26,Timeline,complex; complicated,sequential,2.00,0.33
411,4,S4,Viable System Model,12,R12,Scientific Method,32,P32,Annotated Code,complex; complicated,sequential,2.33,0.47
412,4,S4,Viable System Model,13,R13,MCDA,7,P7,Executive Summary,complicated,comparative,2.00,0.37
413,4,S4,Viable System Model,13,R13,MCDA,8,P8,Technical Report,complicated,quantitative,2.33,0.37
414,4,S4,Viable System Model,13,R13,MCDA,9,P9,Policy Brief,complicated,comparative,2.33,0.43
415,4,S4,Viable System Model,13,R13,MCDA,11,P11,Academic Paper,complicated,quantitative,2.67,0.40
416,4,S4,Viable System Model,13,R13,MCDA,16,P16,Comparative Table,complicated,comparative,2.00,0.37
417,4,S4,Viable System Model,13,R13,MCDA,17,P17,Decision Matrix,complicated,comparative; quantitative,2.00,0.40
418,4,S4,Viable System Model,13,R13,MCDA,21,P21,Dashboard,complicated,quantitative,2.33,0.40
419,4,S4,Viable System Model,13,R13,MCDA,29,P29,Interactive Visualization,complicated,quantitative,2.67,0.43
420,4,S4,Viable System Model,13,R13,MCDA,31,P31,Simulation,complicated,quantitative,2.67,0.47
421,4,S4,Viable System Model,15,R15,Naturalistic Decision-Making,6,P6,Memo,complex,qualitative,2.00,0.40
422,4,S4,Viable System Model,15,R15,Naturalistic Decision-Making,8,P8,Technical Report,complex,qualitative,2.33,0.40
423,4,S4,Viable System Model,15,R15,Naturalistic Decision-Making,10,P10,White Paper,complex,qualitative,2.33,0.43
424,4,S4,Viable System Model,15,R15,Naturalistic Decision-Making,11,P11,Academic Paper,complex,qualitative,2.67,0.43
425,4,S4,Viable System Model,15,R15,Naturalistic Decision-Making,12,P12,Case Study,complex,qualitative,2.33,0.43
426,4,S4,Viable System Model,15,R15,Naturalistic Decision-Making,15,P15,Dialogue,complex,qualitative,2.33,0.43
427,4,S4,Viable System Model,15,R15,Naturalistic Decision-Making,33,P33,Narrative Synthesis,complex,qualitative,2.33,0.40
428,4,S4,Viable System Model,15,R15,Naturalistic Decision-Making,35,P35,Dialogue Format,complex,qualitative,2.33,0.43
429,4,S4,Viable System Model,16,R16,Intuitive Decision-Making,6,P6,Memo,complex,qualitative,1.67,0.37
430,4,S4,Viable System Model,16,R16,Intuitive Decision-Making,8,P8,Technical Report,complex,qualitative,2.00,0.37
431,4,S4,Viable System Model,16,R16,Intuitive Decision-Making,10,P10,White Paper,complex,qualitative,2.00,0.40
432,4,S4,Viable System Model,16,R16,Intuitive Decision-Making,11,P11,Academic Paper,complex,qualitative,2.33,0.40
433,4,S4,Viable System Model,16,R16,Intuitive Decision-Making,12,P12,Case Study,complex,qualitative,2.00,0.40
434,4,S4,Viable System Model,16,R16,Intuitive Decision-Making,15,P15,Dialogue,complex,qualitative,2.00,0.40
435,4,S4,Viable System Model,16,R16,Intuitive Decision-Making,33,P33,Narrative Synthesis,complex,qualitative,2.00,0.37
436,4,S4,Viable System Model,16,R16,Intuitive Decision-Making,35,P35,Dialogue Format,complex,qualitative,2.00,0.40
437,4,S4,Viable System Model,18,R18,Hypothesis Testing,8,P8,Technical Report,complicated,quantitative,2.33,0.37
438,4,S4,Viable System Model,18,R18,Hypothesis Testing,11,P11,Academic Paper,complicated,quantitative,2.67,0.40
439,4,S4,Viable System Model,18,R18,Hypothesis Testing,17,P17,Decision Matrix,complicated,quantitative,2.00,0.40
440,4,S4,Viable System Model,18,R18,Hypothesis Testing,21,P21,Dashboard,complicated,quantitative,2.33,0.40
441,4,S4,Viable System Model,18,R18,Hypothesis Testing,29,P29,Interactive Visualization,complicated,quantitative,2.67,0.43
442,4,S4,Viable System Model,18,R18,Hypothesis Testing,31,P31,Simulation,complicated,quantitative,2.67,0.47
443,4,S4,Viable System Model,20,R20,Sensitivity Analysis,8,P8,Technical Report,complex; complicated,quantitative,2.33,0.37
444,4,S4,Viable System Model,20,R20,Sensitivity Analysis,11,P11,Academic Paper,complex; complicated,quantitative,2.67,0.40
445,4,S4,Viable System Model,20,R20,Sensitivity Analysis,17,P17,Decision Matrix,complex; complicated,quantitative,2.00,0.40
446,4,S4,Viable System Model,20,R20,Sensitivity Analysis,21,P21,Dashboard,complex; complicated,quantitative,2.33,0.40
447,4,S4,Viable System Model,20,R20,Sensitivity Analysis,29,P29,Interactive Visualization,complex; complicated,quantitative,2.67,0.43
448,4,S4,Viable System Model,20,R20,Sensitivity Analysis,31,P31,Simulation,complex; complicated,quantitative,2.67,0.47
449,4,S4,Viable System Model,21,R21,Analogical Reasoning,1,P1,Cornell Notes,complex; complicated,conceptual,2.00,0.40
450,4,S4,Viable System Model,21,R21,Analogical Reasoning,2,P2,SQ3R,complex; complicated,conceptual,2.00,0.43
451,4,S4,Viable System Model,21,R21,Analogical Reasoning,3,P3,CODE (Second Brain),complex; complicated,conceptual,2.33,0.40
